variable,regressor,regressor__n_neighbors,pca,scaler,regressor__weights,regressor__metric,score,std
shts_max,KNeighborsRegressor,70,None,None,uniform,euclidean,-0.66877187,0.18784522
shts_max,KNeighborsRegressor,70,None,None,uniform,manhattan,-0.62273235,0.14574513
shts_max,KNeighborsRegressor,70,None,None,uniform,chebyshev,-0.62087663,0.15602697
shts_max,KNeighborsRegressor,70,None,None,distance,euclidean,-0.66375541,0.18451801
shts_max,KNeighborsRegressor,70,None,None,distance,manhattan,-0.61985976,0.14351811
shts_max,KNeighborsRegressor,70,None,None,distance,chebyshev,-0.61783474,0.1532645
shts_max,KNeighborsRegressor,70,None,StandardScaler,uniform,euclidean,-0.68586496,0.20145524
shts_max,KNeighborsRegressor,70,None,StandardScaler,uniform,manhattan,-0.63426038,0.15275212
shts_max,KNeighborsRegressor,70,None,StandardScaler,uniform,chebyshev,-0.63220983,0.16652401
shts_max,KNeighborsRegressor,70,None,StandardScaler,distance,euclidean,-0.67925104,0.19643931
shts_max,KNeighborsRegressor,70,None,StandardScaler,distance,manhattan,-0.62968277,0.14942276
shts_max,KNeighborsRegressor,70,None,StandardScaler,distance,chebyshev,-0.62739008,0.16198357
shts_max,KNeighborsRegressor,70,None,RobustScaler,uniform,euclidean,-0.63845293,0.18392227
shts_max,KNeighborsRegressor,70,None,RobustScaler,uniform,manhattan,-0.62739497,0.16757181
shts_max,KNeighborsRegressor,70,None,RobustScaler,uniform,chebyshev,-0.62151605,0.17049941
shts_max,KNeighborsRegressor,70,None,RobustScaler,distance,euclidean,-0.6337144,0.18064386
shts_max,KNeighborsRegressor,70,None,RobustScaler,distance,manhattan,-0.62392525,0.16389593
shts_max,KNeighborsRegressor,70,None,RobustScaler,distance,chebyshev,-0.61855331,0.16678095
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),None,uniform,euclidean,-0.65428286,0.19544651
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),None,uniform,manhattan,-0.63687169,0.17526297
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),None,uniform,chebyshev,-0.63228073,0.18071538
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),None,distance,euclidean,-0.6477772,0.19032524
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),None,distance,manhattan,-0.6321147,0.17070735
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),None,distance,chebyshev,-0.62761965,0.17540237
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.90631232,0.30175423
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.76234532,0.18108161
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.74218161,0.19736001
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.90064817,0.29857371
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.75706789,0.1761857
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.73581601,0.19165034
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.92473435,0.3125231
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.7774145,0.19385507
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.75882755,0.21736241
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.91798164,0.30885034
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.77070386,0.18810574
shts_max,KNeighborsRegressor,70,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.75086422,0.20966865
shts_max,KNeighborsRegressor,100,None,None,uniform,euclidean,-0.65391769,0.18588565
shts_max,KNeighborsRegressor,100,None,None,uniform,manhattan,-0.6187998,0.14542453
shts_max,KNeighborsRegressor,100,None,None,uniform,chebyshev,-0.61377432,0.15750713
shts_max,KNeighborsRegressor,100,None,None,distance,euclidean,-0.64555054,0.18130303
shts_max,KNeighborsRegressor,100,None,None,distance,manhattan,-0.61509421,0.14348892
shts_max,KNeighborsRegressor,100,None,None,distance,chebyshev,-0.61009133,0.15526481
shts_max,KNeighborsRegressor,100,None,StandardScaler,uniform,euclidean,-0.67059062,0.19911667
shts_max,KNeighborsRegressor,100,None,StandardScaler,uniform,manhattan,-0.62960201,0.15204024
shts_max,KNeighborsRegressor,100,None,StandardScaler,uniform,chebyshev,-0.62538727,0.1660883
shts_max,KNeighborsRegressor,100,None,StandardScaler,distance,euclidean,-0.66001731,0.19235
shts_max,KNeighborsRegressor,100,None,StandardScaler,distance,manhattan,-0.623936,0.14826923
shts_max,KNeighborsRegressor,100,None,StandardScaler,distance,chebyshev,-0.61939083,0.16153537
shts_max,KNeighborsRegressor,100,None,RobustScaler,uniform,euclidean,-0.65759101,0.19170798
shts_max,KNeighborsRegressor,100,None,RobustScaler,uniform,manhattan,-0.63727024,0.14383307
shts_max,KNeighborsRegressor,100,None,RobustScaler,uniform,chebyshev,-0.63124024,0.15685954
shts_max,KNeighborsRegressor,100,None,RobustScaler,distance,euclidean,-0.65027589,0.18684985
shts_max,KNeighborsRegressor,100,None,RobustScaler,distance,manhattan,-0.63293439,0.14164513
shts_max,KNeighborsRegressor,100,None,RobustScaler,distance,chebyshev,-0.6270778,0.15408078
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),None,uniform,euclidean,-0.67592601,0.20630226
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),None,uniform,manhattan,-0.65024054,0.15338328
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),None,uniform,chebyshev,-0.64424975,0.16573415
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),None,distance,euclidean,-0.66616431,0.19943395
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),None,distance,manhattan,-0.6441664,0.14947802
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),None,distance,chebyshev,-0.63790683,0.16115737
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.66596305,0.19513098
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.61937837,0.14982341
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.61602109,0.1666915
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.65560812,0.19005101
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.61514782,0.14747742
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.61015561,0.16280651
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.68525181,0.20795964
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.62865161,0.15553272
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.62681049,0.17323543
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.67245067,0.20086937
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.62237579,0.1514882
shts_max,KNeighborsRegressor,100,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.61906911,0.16751893
shts_med,KNeighborsRegressor,1,None,None,uniform,euclidean,-0.72707803,0.20690387
shts_med,KNeighborsRegressor,1,None,None,uniform,manhattan,-0.70114794,0.1778173
shts_med,KNeighborsRegressor,1,None,None,uniform,chebyshev,-0.70254743,0.19185479
shts_med,KNeighborsRegressor,1,None,None,distance,euclidean,-0.72707803,0.20690387
shts_med,KNeighborsRegressor,1,None,None,distance,manhattan,-0.70114794,0.1778173
shts_med,KNeighborsRegressor,1,None,None,distance,chebyshev,-0.70254743,0.19185479
shts_med,KNeighborsRegressor,1,None,StandardScaler,uniform,euclidean,-0.61855026,0.14427754
shts_med,KNeighborsRegressor,1,None,StandardScaler,uniform,manhattan,-0.60731772,0.11786801
shts_med,KNeighborsRegressor,1,None,StandardScaler,uniform,chebyshev,-0.60962068,0.12653672
shts_med,KNeighborsRegressor,1,None,StandardScaler,distance,euclidean,-0.62007528,0.14582065
shts_med,KNeighborsRegressor,1,None,StandardScaler,distance,manhattan,-0.60783213,0.11960951
shts_med,KNeighborsRegressor,1,None,StandardScaler,distance,chebyshev,-0.61054642,0.1292079
shts_med,KNeighborsRegressor,1,None,RobustScaler,uniform,euclidean,-0.70353758,0.22065753
shts_med,KNeighborsRegressor,1,None,RobustScaler,uniform,manhattan,-0.7035349,0.20136091
shts_med,KNeighborsRegressor,1,None,RobustScaler,uniform,chebyshev,-0.70247365,0.20937874
shts_med,KNeighborsRegressor,1,None,RobustScaler,distance,euclidean,-0.70353758,0.22065753
shts_med,KNeighborsRegressor,1,None,RobustScaler,distance,manhattan,-0.7035349,0.20136091
shts_med,KNeighborsRegressor,1,None,RobustScaler,distance,chebyshev,-0.70247365,0.20937874
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),None,uniform,euclidean,-0.58943927,0.13979037
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),None,uniform,manhattan,-0.60581044,0.13058158
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),None,uniform,chebyshev,-0.60196099,0.13850077
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),None,distance,euclidean,-0.59051398,0.14086363
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),None,distance,manhattan,-0.60683611,0.13266483
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),None,distance,chebyshev,-0.60331272,0.14110236
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.94278992,0.21326384
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.7998255,0.14391922
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.80127083,0.19955127
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.94278992,0.21326384
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.7998255,0.14391922
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.80127083,0.19955127
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.83332461,0.20290937
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.70354027,0.1194115
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.69228063,0.14231666
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.83311547,0.20301186
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.70313872,0.12040055
shts_med,KNeighborsRegressor,1,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.69304783,0.1437108
shts_med,KNeighborsRegressor,3,None,None,uniform,euclidean,-0.70123796,0.1991087
shts_med,KNeighborsRegressor,3,None,None,uniform,manhattan,-0.70789424,0.18308823
shts_med,KNeighborsRegressor,3,None,None,uniform,chebyshev,-0.69500093,0.18066963
shts_med,KNeighborsRegressor,3,None,None,distance,euclidean,-0.70123796,0.1991087
shts_med,KNeighborsRegressor,3,None,None,distance,manhattan,-0.70789424,0.18308823
shts_med,KNeighborsRegressor,3,None,None,distance,chebyshev,-0.69500093,0.18066963
shts_med,KNeighborsRegressor,3,None,StandardScaler,uniform,euclidean,-0.60208565,0.1534213
shts_med,KNeighborsRegressor,3,None,StandardScaler,uniform,manhattan,-0.60025997,0.12082463
shts_med,KNeighborsRegressor,3,None,StandardScaler,uniform,chebyshev,-0.60346793,0.1407178
shts_med,KNeighborsRegressor,3,None,StandardScaler,distance,euclidean,-0.60381809,0.15474387
shts_med,KNeighborsRegressor,3,None,StandardScaler,distance,manhattan,-0.6025695,0.12401901
shts_med,KNeighborsRegressor,3,None,StandardScaler,distance,chebyshev,-0.60517468,0.14250661
shts_med,KNeighborsRegressor,3,None,RobustScaler,uniform,euclidean,-0.70919568,0.19024886
shts_med,KNeighborsRegressor,3,None,RobustScaler,uniform,manhattan,-0.72472329,0.17684612
shts_med,KNeighborsRegressor,3,None,RobustScaler,uniform,chebyshev,-0.70957585,0.18383975
shts_med,KNeighborsRegressor,3,None,RobustScaler,distance,euclidean,-0.70919568,0.19024886
shts_med,KNeighborsRegressor,3,None,RobustScaler,distance,manhattan,-0.72472329,0.17684612
shts_med,KNeighborsRegressor,3,None,RobustScaler,distance,chebyshev,-0.70957585,0.18383975
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),None,uniform,euclidean,-0.60775039,0.14483809
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),None,uniform,manhattan,-0.61293804,0.12015598
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),None,uniform,chebyshev,-0.6163441,0.13224858
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),None,distance,euclidean,-0.60913709,0.14711028
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),None,distance,manhattan,-0.61510548,0.12338277
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),None,distance,chebyshev,-0.61782149,0.13506462
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.70222999,0.19837686
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.70729351,0.1828089
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.69934715,0.19187833
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.70222999,0.19837686
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.70729351,0.1828089
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.69934715,0.19187833
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.60665166,0.14938742
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.60197438,0.11978799
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.60575312,0.15044616
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.60784781,0.15246022
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.60377017,0.12219871
shts_med,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.60698606,0.15298205
shts_med,KNeighborsRegressor,5,None,None,uniform,euclidean,-0.59190631,0.13577794
shts_med,KNeighborsRegressor,5,None,None,uniform,manhattan,-0.58774232,0.11090117
shts_med,KNeighborsRegressor,5,None,None,uniform,chebyshev,-0.58201665,0.11852038
shts_med,KNeighborsRegressor,5,None,None,distance,euclidean,-0.59248721,0.13695108
shts_med,KNeighborsRegressor,5,None,None,distance,manhattan,-0.58718792,0.11118386
shts_med,KNeighborsRegressor,5,None,None,distance,chebyshev,-0.58251398,0.12019225
shts_med,KNeighborsRegressor,5,None,StandardScaler,uniform,euclidean,-0.57515489,0.13364139
shts_med,KNeighborsRegressor,5,None,StandardScaler,uniform,manhattan,-0.57303367,0.10448047
shts_med,KNeighborsRegressor,5,None,StandardScaler,uniform,chebyshev,-0.56490293,0.10989571
shts_med,KNeighborsRegressor,5,None,StandardScaler,distance,euclidean,-0.5751355,0.13404383
shts_med,KNeighborsRegressor,5,None,StandardScaler,distance,manhattan,-0.57238777,0.10462496
shts_med,KNeighborsRegressor,5,None,StandardScaler,distance,chebyshev,-0.56539694,0.11126646
shts_med,KNeighborsRegressor,5,None,RobustScaler,uniform,euclidean,-0.56779526,0.1275354
shts_med,KNeighborsRegressor,5,None,RobustScaler,uniform,manhattan,-0.57789805,0.11790484
shts_med,KNeighborsRegressor,5,None,RobustScaler,uniform,chebyshev,-0.57353724,0.11393346
shts_med,KNeighborsRegressor,5,None,RobustScaler,distance,euclidean,-0.56752728,0.12859529
shts_med,KNeighborsRegressor,5,None,RobustScaler,distance,manhattan,-0.57774236,0.11892514
shts_med,KNeighborsRegressor,5,None,RobustScaler,distance,chebyshev,-0.57381777,0.11588026
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),None,uniform,euclidean,-0.55687772,0.12364979
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),None,uniform,manhattan,-0.56622485,0.10926831
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),None,uniform,chebyshev,-0.5607428,0.11018634
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),None,distance,euclidean,-0.55602262,0.12417632
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),None,distance,manhattan,-0.56541728,0.11003828
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),None,distance,chebyshev,-0.5607139,0.11138127
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.79782044,0.20777366
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.67575422,0.10482211
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.65236003,0.12336089
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.79676242,0.20738897
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.67420991,0.10551608
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.65252296,0.12479197
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.77757801,0.20685978
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.6645188,0.1020866
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.63626554,0.11763872
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.776121,0.20647096
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.66211924,0.10177767
shts_med,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.63567445,0.11890018
shts_med,KNeighborsRegressor,7,None,None,uniform,euclidean,-0.57245026,0.13576926
shts_med,KNeighborsRegressor,7,None,None,uniform,manhattan,-0.57701698,0.10997151
shts_med,KNeighborsRegressor,7,None,None,uniform,chebyshev,-0.57919846,0.13611793
shts_med,KNeighborsRegressor,7,None,None,distance,euclidean,-0.57247288,0.13750918
shts_med,KNeighborsRegressor,7,None,None,distance,manhattan,-0.57744242,0.11112829
shts_med,KNeighborsRegressor,7,None,None,distance,chebyshev,-0.57934091,0.13683856
shts_med,KNeighborsRegressor,7,None,StandardScaler,uniform,euclidean,-0.55667823,0.12746133
shts_med,KNeighborsRegressor,7,None,StandardScaler,uniform,manhattan,-0.56394353,0.10437149
shts_med,KNeighborsRegressor,7,None,StandardScaler,uniform,chebyshev,-0.56230293,0.12412075
shts_med,KNeighborsRegressor,7,None,StandardScaler,distance,euclidean,-0.55599772,0.12847859
shts_med,KNeighborsRegressor,7,None,StandardScaler,distance,manhattan,-0.56369411,0.10523905
shts_med,KNeighborsRegressor,7,None,StandardScaler,distance,chebyshev,-0.56269635,0.12585227
shts_med,KNeighborsRegressor,7,None,RobustScaler,uniform,euclidean,-0.57853707,0.1367417
shts_med,KNeighborsRegressor,7,None,RobustScaler,uniform,manhattan,-0.58678723,0.11082555
