variable,regressor__n_estimators,regressor__learning_rate,regressor__max_depth,regressor__min_samples_leaf,regressor__subsample,regressor__max_features,score,std
shts_med,400,0.05,5.0,10,1.0,log2,-0.49153722,0.11887464
shts_med,400,0.05,5.0,10,0.8,sqrt,-0.48577248,0.11242956
shts_med,400,0.05,5.0,10,0.8,log2,-0.48767207,0.11469553
shts_med,400,0.05,5.0,20,1.0,sqrt,-0.48843174,0.11801358
shts_med,400,0.05,5.0,20,1.0,log2,-0.49192553,0.11913316
shts_med,400,0.05,5.0,20,0.8,sqrt,-0.48998321,0.1142356
shts_med,400,0.05,5.0,20,0.8,log2,-0.48999514,0.11782189
shts_med,400,0.1,None,10,1.0,sqrt,-0.49866497,0.12100331
shts_med,400,0.1,None,10,1.0,log2,-0.51227757,0.11961566
shts_med,400,0.1,None,10,0.8,sqrt,-0.5048704,0.1169439
shts_med,400,0.1,None,10,0.8,log2,-0.5080762,0.11744598
shts_med,400,0.1,None,20,1.0,sqrt,-0.50342407,0.1200605
shts_med,400,0.1,None,20,1.0,log2,-0.50681146,0.11936479
shts_med,400,0.1,None,20,0.8,sqrt,-0.5021442,0.11652747
shts_med,400,0.1,None,20,0.8,log2,-0.51204418,0.11488092
shts_med,400,0.1,5.0,10,1.0,sqrt,-0.49566455,0.11361823
shts_med,400,0.1,5.0,10,1.0,log2,-0.49861241,0.12030059
shts_med,400,0.1,5.0,10,0.8,sqrt,-0.49294875,0.1128992
shts_med,400,0.1,5.0,10,0.8,log2,-0.49824766,0.11771983
shts_med,400,0.1,5.0,20,1.0,sqrt,-0.49707673,0.11734057
shts_med,400,0.1,5.0,20,1.0,log2,-0.50044278,0.11415968
shts_med,400,0.1,5.0,20,0.8,sqrt,-0.49446114,0.11291606
shts_med,400,0.1,5.0,20,0.8,log2,-0.49333471,0.1162063
shts_med,500,0.05,None,10,1.0,sqrt,-0.49328254,0.11507846
shts_med,500,0.05,None,10,1.0,log2,-0.49480211,0.11280524
shts_med,500,0.05,None,10,0.8,sqrt,-0.49901435,0.11707776
shts_med,500,0.05,None,10,0.8,log2,-0.50023039,0.11656379
shts_med,500,0.05,None,20,1.0,sqrt,-0.49708092,0.11767591
shts_med,500,0.05,None,20,1.0,log2,-0.50043681,0.11550557
shts_med,500,0.05,None,20,0.8,sqrt,-0.49977103,0.1135318
shts_med,500,0.05,None,20,0.8,log2,-0.50221273,0.11613788
shts_med,500,0.05,5.0,10,1.0,sqrt,-0.49156053,0.11539024
shts_med,500,0.05,5.0,10,1.0,log2,-0.49012711,0.11758398
shts_med,500,0.05,5.0,10,0.8,sqrt,-0.48745562,0.11459703
shts_med,500,0.05,5.0,10,0.8,log2,-0.48952973,0.11511772
shts_med,500,0.05,5.0,20,1.0,sqrt,-0.49043755,0.11463131
shts_med,500,0.05,5.0,20,1.0,log2,-0.49155576,0.11702161
shts_med,500,0.05,5.0,20,0.8,sqrt,-0.48969173,0.11494547
shts_med,500,0.05,5.0,20,0.8,log2,-0.48982249,0.1155091
shts_med,500,0.1,None,10,1.0,sqrt,-0.49871852,0.1144296
shts_med,500,0.1,None,10,1.0,log2,-0.51678232,0.12495592
shts_med,500,0.1,None,10,0.8,sqrt,-0.50088085,0.11448423
shts_med,500,0.1,None,10,0.8,log2,-0.5102659,0.1166232
shts_med,500,0.1,None,20,1.0,sqrt,-0.50166979,0.12073771
shts_med,500,0.1,None,20,1.0,log2,-0.51631553,0.12033613
shts_med,500,0.1,None,20,0.8,sqrt,-0.50298568,0.11881374
shts_med,500,0.1,None,20,0.8,log2,-0.51174959,0.12507043
shts_med,500,0.1,5.0,10,1.0,sqrt,-0.49778556,0.11436805
shts_med,500,0.1,5.0,10,1.0,log2,-0.50268988,0.1124839
shts_med,500,0.1,5.0,10,0.8,sqrt,-0.4993852,0.11556994
shts_med,500,0.1,5.0,10,0.8,log2,-0.50148421,0.11660539
shts_med,500,0.1,5.0,20,1.0,sqrt,-0.49966566,0.11467119
shts_med,500,0.1,5.0,20,1.0,log2,-0.5047087,0.11184864
shts_med,500,0.1,5.0,20,0.8,sqrt,-0.49864529,0.11486363
shts_med,500,0.1,5.0,20,0.8,log2,-0.50344701,0.1154913
shts_med,600,0.05,None,10,1.0,sqrt,-0.49340578,0.11677028
shts_med,600,0.05,None,10,1.0,log2,-0.49650526,0.11236464
shts_med,600,0.05,None,10,0.8,sqrt,-0.49855862,0.1169989
shts_med,600,0.05,None,10,0.8,log2,-0.49922426,0.11463919
shts_med,600,0.05,None,20,1.0,sqrt,-0.49607086,0.11783134
shts_med,600,0.05,None,20,1.0,log2,-0.49983496,0.11607916
shts_med,600,0.05,None,20,0.8,sqrt,-0.49746292,0.11441234
shts_med,600,0.05,None,20,0.8,log2,-0.5043601,0.11220471
shts_med,600,0.05,5.0,10,1.0,sqrt,-0.49165553,0.1154666
shts_med,600,0.05,5.0,10,1.0,log2,-0.49183037,0.11558765
shts_med,600,0.05,5.0,10,0.8,sqrt,-0.48913218,0.11496159
shts_med,600,0.05,5.0,10,0.8,log2,-0.48915911,0.11217114
shts_med,600,0.05,5.0,20,1.0,sqrt,-0.49313804,0.11548616
shts_med,600,0.05,5.0,20,1.0,log2,-0.49013028,0.11599484
shts_med,600,0.05,5.0,20,0.8,sqrt,-0.49131596,0.11307303
shts_med,600,0.05,5.0,20,0.8,log2,-0.48906883,0.11356412
shts_med,600,0.1,None,10,1.0,sqrt,-0.49895689,0.11690739
shts_med,600,0.1,None,10,1.0,log2,-0.50939843,0.12427431
shts_med,600,0.1,None,10,0.8,sqrt,-0.50297,0.11722438
shts_med,600,0.1,None,10,0.8,log2,-0.51335085,0.11820002
shts_med,600,0.1,None,20,1.0,sqrt,-0.49826507,0.11732415
shts_med,600,0.1,None,20,1.0,log2,-0.51599767,0.12169916
shts_med,600,0.1,None,20,0.8,sqrt,-0.50710005,0.11332495
shts_med,600,0.1,None,20,0.8,log2,-0.50659768,0.11399407
shts_med,600,0.1,5.0,10,1.0,sqrt,-0.49950553,0.10975745
shts_med,600,0.1,5.0,10,1.0,log2,-0.50131953,0.11852073
shts_med,600,0.1,5.0,10,0.8,sqrt,-0.49349361,0.11006743
shts_med,600,0.1,5.0,10,0.8,log2,-0.50187204,0.11907113
shts_med,600,0.1,5.0,20,1.0,sqrt,-0.50247264,0.11883752
shts_med,600,0.1,5.0,20,1.0,log2,-0.50972415,0.12226664
shts_med,600,0.1,5.0,20,0.8,sqrt,-0.4998577,0.10938611
shts_med,600,0.1,5.0,20,0.8,log2,-0.50416509,0.1181286
