variable,scaler,regressor__hidden_layers,regressor__activation,regressor__lr,regressor__epochs,regressor__batch_size,score,std
wind_med,StandardScaler,"(25,)",Sigmoid,0.0005,100,32,-2.08078925,0.39248999
wind_med,StandardScaler,"(25,)",Sigmoid,0.001,50,16,-2.08960097,0.42865956
wind_med,StandardScaler,"(25,)",Sigmoid,0.001,50,32,-2.16809935,0.37892455
wind_med,StandardScaler,"(25,)",Sigmoid,0.001,100,16,-2.03098881,0.43217253
wind_med,StandardScaler,"(25,)",Sigmoid,0.001,100,32,-2.07462798,0.39724008
wind_med,StandardScaler,"(25,)",Sigmoid,0.01,50,16,-2.049906,0.45262323
wind_med,StandardScaler,"(25,)",Sigmoid,0.01,50,32,-2.09058594,0.39145672
wind_med,StandardScaler,"(25,)",Sigmoid,0.01,100,16,-2.12985747,0.4424403
wind_med,StandardScaler,"(25,)",Sigmoid,0.01,100,32,-2.18825052,0.38166312
wind_med,None,"(30, 10)",ReLU,0.0005,50,16,-2.04337891,0.42158477
wind_med,None,"(30, 10)",ReLU,0.0005,50,32,-2.0951245,0.38815599
wind_med,None,"(30, 10)",ReLU,0.0005,100,16,-2.06735495,0.41896288
wind_med,None,"(30, 10)",ReLU,0.0005,100,32,-2.17226855,0.36959346
wind_med,None,"(30, 10)",ReLU,0.001,50,16,-2.06531243,0.42208554
wind_med,None,"(30, 10)",ReLU,0.001,50,32,-2.12051756,0.38005626
wind_med,None,"(30, 10)",ReLU,0.001,100,16,-2.07856767,0.41797625
wind_med,None,"(30, 10)",ReLU,0.001,100,32,-2.1512875,0.43082969
wind_med,None,"(30, 10)",ReLU,0.01,50,16,-2.07654057,0.44123228
wind_med,None,"(30, 10)",ReLU,0.01,50,32,-2.14818908,0.38386562
wind_med,None,"(30, 10)",ReLU,0.01,100,16,-2.09050549,0.4332422
wind_med,None,"(30, 10)",ReLU,0.01,100,32,-2.24505993,0.39622131
wind_med,None,"(30, 10)",Tanh,0.0005,50,16,-2.04597095,0.42657873
wind_med,None,"(30, 10)",Tanh,0.0005,50,32,-2.09429753,0.38771587
wind_med,None,"(30, 10)",Tanh,0.0005,100,16,-2.04543875,0.43949124
wind_med,None,"(30, 10)",Tanh,0.0005,100,32,-2.11167395,0.43664539
wind_med,None,"(30, 10)",Tanh,0.001,50,16,-2.09712853,0.42409092
wind_med,None,"(30, 10)",Tanh,0.001,50,32,-2.12838152,0.41266161
wind_med,None,"(30, 10)",Tanh,0.001,100,16,-2.05701893,0.41103143
wind_med,None,"(30, 10)",Tanh,0.001,100,32,-2.10008512,0.37940421
wind_med,None,"(30, 10)",Tanh,0.01,50,16,-2.08621528,0.41490873
wind_med,None,"(30, 10)",Tanh,0.01,50,32,-2.16968644,0.36633293
wind_med,None,"(30, 10)",Tanh,0.01,100,16,-2.12900609,0.4670018
wind_med,None,"(30, 10)",Tanh,0.01,100,32,-2.18349064,0.40586732
wind_med,None,"(30, 10)",Sigmoid,0.0005,50,16,-2.11257016,0.45318644
wind_med,None,"(30, 10)",Sigmoid,0.0005,50,32,-2.22500194,0.35414914
wind_med,None,"(30, 10)",Sigmoid,0.0005,100,16,-2.14672289,0.42998646
wind_med,None,"(30, 10)",Sigmoid,0.0005,100,32,-2.28368668,0.39262792
wind_med,None,"(30, 10)",Sigmoid,0.001,50,16,-2.16779055,0.45539627
wind_med,None,"(30, 10)",Sigmoid,0.001,50,32,-2.33827092,0.38814474
wind_med,None,"(30, 10)",Sigmoid,0.001,100,16,-2.13146271,0.45864351
wind_med,None,"(30, 10)",Sigmoid,0.001,100,32,-2.2608988,0.40342266
wind_med,None,"(30, 10)",Sigmoid,0.01,50,16,-2.22797747,0.44768091
wind_med,None,"(30, 10)",Sigmoid,0.01,50,32,-2.34817153,0.38026579
wind_med,None,"(30, 10)",Sigmoid,0.01,100,16,-2.19712344,0.40875416
wind_med,None,"(30, 10)",Sigmoid,0.01,100,32,-2.32661651,0.42035818
wind_med,StandardScaler,"(30, 10)",ReLU,0.0005,50,16,-2.09210347,0.42755708
wind_med,StandardScaler,"(30, 10)",ReLU,0.0005,50,32,-2.18473927,0.42589392
wind_med,StandardScaler,"(30, 10)",ReLU,0.0005,100,16,-2.11592554,0.41461437
wind_med,StandardScaler,"(30, 10)",ReLU,0.0005,100,32,-2.29620456,0.43814562
wind_med,StandardScaler,"(30, 10)",ReLU,0.001,50,16,-2.18365539,0.42168761
wind_med,StandardScaler,"(30, 10)",ReLU,0.001,50,32,-2.33982697,0.34467739
wind_med,StandardScaler,"(30, 10)",ReLU,0.001,100,16,-2.12846236,0.43464121
wind_med,StandardScaler,"(30, 10)",ReLU,0.001,100,32,-2.28185411,0.36869344
wind_med,StandardScaler,"(30, 10)",ReLU,0.01,50,16,-2.17667793,0.44264646
wind_med,StandardScaler,"(30, 10)",ReLU,0.01,50,32,-2.31795785,0.36637597
wind_med,StandardScaler,"(30, 10)",ReLU,0.01,100,16,-2.17273521,0.42228633
wind_med,StandardScaler,"(30, 10)",ReLU,0.01,100,32,-2.40460313,0.39844286
wind_med,StandardScaler,"(30, 10)",Tanh,0.0005,50,16,-2.03277253,0.44351528
wind_med,StandardScaler,"(30, 10)",Tanh,0.0005,50,32,-2.0681554,0.40076927
wind_med,StandardScaler,"(30, 10)",Tanh,0.0005,100,16,-2.05171285,0.43768249
wind_med,StandardScaler,"(30, 10)",Tanh,0.0005,100,32,-2.07046866,0.35791761
wind_med,StandardScaler,"(30, 10)",Tanh,0.001,50,16,-2.13668705,0.43565591
wind_med,StandardScaler,"(30, 10)",Tanh,0.001,50,32,-2.22241145,0.3964663
wind_med,StandardScaler,"(30, 10)",Tanh,0.001,100,16,-2.0434032,0.41081166
wind_med,StandardScaler,"(30, 10)",Tanh,0.001,100,32,-2.11141448,0.36843093
wind_med,StandardScaler,"(30, 10)",Tanh,0.01,50,16,-2.06748352,0.4262809
wind_med,StandardScaler,"(30, 10)",Tanh,0.01,50,32,-2.14223664,0.41031943
wind_med,StandardScaler,"(30, 10)",Tanh,0.01,100,16,-2.1809874,0.45473282
wind_med,StandardScaler,"(30, 10)",Tanh,0.01,100,32,-2.28864817,0.42740092
wind_med,StandardScaler,"(30, 10)",Sigmoid,0.0005,50,16,-2.04977424,0.47212606
wind_med,StandardScaler,"(30, 10)",Sigmoid,0.0005,50,32,-2.11230832,0.42898731
wind_med,StandardScaler,"(30, 10)",Sigmoid,0.0005,100,16,-2.03342861,0.45498673
wind_med,StandardScaler,"(30, 10)",Sigmoid,0.0005,100,32,-2.07104071,0.38424649
wind_med,StandardScaler,"(30, 10)",Sigmoid,0.001,50,16,-2.13236494,0.4669442
wind_med,StandardScaler,"(30, 10)",Sigmoid,0.001,50,32,-2.19700194,0.36158324
wind_med,StandardScaler,"(30, 10)",Sigmoid,0.001,100,16,-2.04039365,0.42848306
wind_med,StandardScaler,"(30, 10)",Sigmoid,0.001,100,32,-2.07892993,0.37585977
wind_med,StandardScaler,"(30, 10)",Sigmoid,0.01,50,16,-2.05579248,0.43405619
wind_med,StandardScaler,"(30, 10)",Sigmoid,0.01,50,32,-2.10878575,0.3846994
wind_med,StandardScaler,"(30, 10)",Sigmoid,0.01,100,16,-2.15571803,0.43067925
wind_med,StandardScaler,"(30, 10)",Sigmoid,0.01,100,32,-2.29610894,0.40054436
wind_med,None,"(50, 20)",ReLU,0.0005,50,16,-2.07554807,0.41364967
wind_med,None,"(50, 20)",ReLU,0.0005,50,32,-2.13486405,0.39784768
wind_med,None,"(50, 20)",ReLU,0.0005,100,16,-2.14154229,0.45330305
wind_med,None,"(50, 20)",ReLU,0.0005,100,32,-2.215912,0.39435396
wind_med,None,"(50, 20)",ReLU,0.001,50,16,-2.11556518,0.47385404
wind_med,None,"(50, 20)",ReLU,0.001,50,32,-2.2150351,0.40346086
wind_med,None,"(50, 20)",ReLU,0.001,100,16,-2.11127216,0.44837391
wind_med,None,"(50, 20)",ReLU,0.001,100,32,-2.24374088,0.41409593
wind_med,None,"(50, 20)",ReLU,0.01,50,16,-2.13762119,0.45316593
wind_med,None,"(50, 20)",ReLU,0.01,50,32,-2.33878991,0.4382825
wind_med,None,"(50, 20)",ReLU,0.01,100,16,-2.09848567,0.4344171
wind_med,None,"(50, 20)",ReLU,0.01,100,32,-2.2421534,0.44182443
wind_med,None,"(50, 20)",Tanh,0.0005,50,16,-2.05292427,0.42299376
wind_med,None,"(50, 20)",Tanh,0.0005,50,32,-2.11158213,0.43143716
wind_med,None,"(50, 20)",Tanh,0.0005,100,16,-2.07364972,0.41550354
wind_med,None,"(50, 20)",Tanh,0.0005,100,32,-2.15861108,0.38665184
wind_med,None,"(50, 20)",Tanh,0.001,50,16,-2.07706886,0.46425141
wind_med,None,"(50, 20)",Tanh,0.001,50,32,-2.17230882,0.3943958
wind_med,None,"(50, 20)",Tanh,0.001,100,16,-2.10468629,0.44636225
wind_med,None,"(50, 20)",Tanh,0.001,100,32,-2.15458886,0.36909563
wind_med,None,"(50, 20)",Tanh,0.01,50,16,-2.12829098,0.46051992
wind_med,None,"(50, 20)",Tanh,0.01,50,32,-2.25032336,0.39277422
wind_med,None,"(50, 20)",Tanh,0.01,100,16,-2.05647661,0.41366742
wind_med,None,"(50, 20)",Tanh,0.01,100,32,-2.31066582,0.43999379
wind_med,None,"(50, 20)",Sigmoid,0.0005,50,16,-2.15884515,0.44765948
wind_med,None,"(50, 20)",Sigmoid,0.0005,50,32,-2.29264103,0.37526084
wind_med,None,"(50, 20)",Sigmoid,0.0005,100,16,-2.20983898,0.40748599
wind_med,None,"(50, 20)",Sigmoid,0.0005,100,32,-2.3770631,0.38647144
wind_med,None,"(50, 20)",Sigmoid,0.001,50,16,-2.17026947,0.44231693
wind_med,None,"(50, 20)",Sigmoid,0.001,50,32,-2.3151636,0.4357902
wind_med,None,"(50, 20)",Sigmoid,0.001,100,16,-2.19473095,0.44605082
wind_med,None,"(50, 20)",Sigmoid,0.001,100,32,-2.44475799,0.40256199
wind_med,None,"(50, 20)",Sigmoid,0.01,50,16,-2.29218091,0.44560172
wind_med,None,"(50, 20)",Sigmoid,0.01,50,32,-2.47857968,0.37860285
wind_med,None,"(50, 20)",Sigmoid,0.01,100,16,-2.16984674,0.43257139
wind_med,None,"(50, 20)",Sigmoid,0.01,100,32,-2.33712311,0.3618965
wind_med,StandardScaler,"(50, 20)",ReLU,0.0005,50,16,-2.13960205,0.47166974
wind_med,StandardScaler,"(50, 20)",ReLU,0.0005,50,32,-2.26547972,0.34837394
wind_med,StandardScaler,"(50, 20)",ReLU,0.0005,100,16,-2.18090764,0.42953455
wind_med,StandardScaler,"(50, 20)",ReLU,0.0005,100,32,-2.34516579,0.3427788
wind_med,StandardScaler,"(50, 20)",ReLU,0.001,50,16,-2.20831643,0.42182376
wind_med,StandardScaler,"(50, 20)",ReLU,0.001,50,32,-2.39446769,0.38257975
wind_med,StandardScaler,"(50, 20)",ReLU,0.001,100,16,-2.16356023,0.45837212
wind_med,StandardScaler,"(50, 20)",ReLU,0.001,100,32,-2.33365766,0.35895532
wind_med,StandardScaler,"(50, 20)",ReLU,0.01,50,16,-2.23589667,0.42238031
wind_med,StandardScaler,"(50, 20)",ReLU,0.01,50,32,-2.46567654,0.44501935
wind_med,StandardScaler,"(50, 20)",ReLU,0.01,100,16,-2.23068748,0.41431509
wind_med,StandardScaler,"(50, 20)",ReLU,0.01,100,32,-2.36166825,0.35976728
wind_med,StandardScaler,"(50, 20)",Tanh,0.0005,50,16,-2.04434969,0.43985424
wind_med,StandardScaler,"(50, 20)",Tanh,0.0005,50,32,-2.08525779,0.40558062
wind_med,StandardScaler,"(50, 20)",Tanh,0.0005,100,16,-2.0547207,0.43431525
wind_med,StandardScaler,"(50, 20)",Tanh,0.0005,100,32,-2.1227947,0.36068321
wind_med,StandardScaler,"(50, 20)",Tanh,0.001,50,16,-2.15779834,0.41964205
wind_med,StandardScaler,"(50, 20)",Tanh,0.001,50,32,-2.24437388,0.36222012
wind_med,StandardScaler,"(50, 20)",Tanh,0.001,100,16,-2.07652981,0.43859862
wind_med,StandardScaler,"(50, 20)",Tanh,0.001,100,32,-2.134243,0.39078577
wind_med,StandardScaler,"(50, 20)",Tanh,0.01,50,16,-2.10107576,0.41286311
wind_med,StandardScaler,"(50, 20)",Tanh,0.01,50,32,-2.21706181,0.36875338
wind_med,StandardScaler,"(50, 20)",Tanh,0.01,100,16,-2.22856702,0.44452096
wind_med,StandardScaler,"(50, 20)",Tanh,0.01,100,32,-2.34034946,0.42622226
wind_med,StandardScaler,"(50, 20)",Sigmoid,0.0005,50,16,-2.03500942,0.45185948
wind_med,StandardScaler,"(50, 20)",Sigmoid,0.0005,50,32,-2.06191252,0.39389256
wind_med,StandardScaler,"(50, 20)",Sigmoid,0.0005,100,16,-2.05523253,0.45045442
wind_med,StandardScaler,"(50, 20)",Sigmoid,0.0005,100,32,-2.10467656,0.37771398
wind_med,StandardScaler,"(50, 20)",Sigmoid,0.001,50,16,-2.18148337,0.45173196
wind_med,StandardScaler,"(50, 20)",Sigmoid,0.001,50,32,-2.26197007,0.43827901
wind_med,StandardScaler,"(50, 20)",Sigmoid,0.001,100,16,-2.04726381,0.43725297
wind_med,StandardScaler,"(50, 20)",Sigmoid,0.001,100,32,-2.09969206,0.38750801
wind_med,StandardScaler,"(50, 20)",Sigmoid,0.01,50,16,-2.06177098,0.41499743
wind_med,StandardScaler,"(50, 20)",Sigmoid,0.01,50,32,-2.17989729,0.36681786
wind_med,StandardScaler,"(50, 20)",Sigmoid,0.01,100,16,-2.23027622,0.43683739
wind_med,StandardScaler,"(50, 20)",Sigmoid,0.01,100,32,-2.34158515,0.36098856
wind_med,None,"(50, 20, 10)",ReLU,0.0005,50,16,-2.06024508,0.42654854
wind_med,None,"(50, 20, 10)",ReLU,0.0005,50,32,-2.16947974,0.39272274
wind_med,None,"(50, 20, 10)",ReLU,0.0005,100,16,-2.11146194,0.44110645
wind_med,None,"(50, 20, 10)",ReLU,0.0005,100,32,-2.19321126,0.41381241
wind_med,None,"(50, 20, 10)",ReLU,0.001,50,16,-2.12106136,0.44290899
wind_med,None,"(50, 20, 10)",ReLU,0.001,50,32,-2.24566648,0.4568635
wind_med,None,"(50, 20, 10)",ReLU,0.001,100,16,-2.13187708,0.43116931
wind_med,None,"(50, 20, 10)",ReLU,0.001,100,32,-2.23629767,0.41767479
wind_med,None,"(50, 20, 10)",ReLU,0.01,50,16,-2.14251284,0.42094146
wind_med,None,"(50, 20, 10)",ReLU,0.01,50,32,-2.34442013,0.50083564
wind_med,None,"(50, 20, 10)",ReLU,0.01,100,16,-2.10814044,0.43132761
wind_med,None,"(50, 20, 10)",ReLU,0.01,100,32,-2.22736687,0.38829892
wind_med,None,"(50, 20, 10)",Tanh,0.0005,50,16,-2.04750195,0.41568017
wind_med,None,"(50, 20, 10)",Tanh,0.0005,50,32,-2.09876618,0.42265198
wind_med,None,"(50, 20, 10)",Tanh,0.0005,100,16,-2.10063279,0.42908055
wind_med,None,"(50, 20, 10)",Tanh,0.0005,100,32,-2.20395371,0.42823352
wind_med,None,"(50, 20, 10)",Tanh,0.001,50,16,-2.07669995,0.47013058
wind_med,None,"(50, 20, 10)",Tanh,0.001,50,32,-2.14225185,0.42102287
wind_med,None,"(50, 20, 10)",Tanh,0.001,100,16,-2.10408666,0.43341133
wind_med,None,"(50, 20, 10)",Tanh,0.001,100,32,-2.24552054,0.42124918
wind_med,None,"(50, 20, 10)",Tanh,0.01,50,16,-2.12888993,0.4755535
wind_med,None,"(50, 20, 10)",Tanh,0.01,50,32,-2.32389741,0.42946307
wind_med,None,"(50, 20, 10)",Tanh,0.01,100,16,-2.14644432,0.43115565
wind_med,None,"(50, 20, 10)",Tanh,0.01,100,32,-2.29188947,0.45529763
wind_med,None,"(50, 20, 10)",Sigmoid,0.0005,50,16,-2.15456987,0.45418442
wind_med,None,"(50, 20, 10)",Sigmoid,0.0005,50,32,-2.32428586,0.45316464
wind_med,None,"(50, 20, 10)",Sigmoid,0.0005,100,16,-2.16404668,0.42502197
wind_med,None,"(50, 20, 10)",Sigmoid,0.0005,100,32,-2.30516776,0.39945299
wind_med,None,"(50, 20, 10)",Sigmoid,0.001,50,16,-2.17721765,0.4735767
wind_med,None,"(50, 20, 10)",Sigmoid,0.001,50,32,-2.28219508,0.37411232
wind_med,None,"(50, 20, 10)",Sigmoid,0.001,100,16,-2.22552028,0.4755529
wind_med,None,"(50, 20, 10)",Sigmoid,0.001,100,32,-2.41944467,0.45112706
wind_med,None,"(50, 20, 10)",Sigmoid,0.01,50,16,-2.28803286,0.44916745
wind_med,None,"(50, 20, 10)",Sigmoid,0.01,50,32,-2.48677111,0.36424522
wind_med,None,"(50, 20, 10)",Sigmoid,0.01,100,16,-2.15291941,0.43112154
wind_med,None,"(50, 20, 10)",Sigmoid,0.01,100,32,-2.31564751,0.4076731
wind_med,StandardScaler,"(50, 20, 10)",ReLU,0.0005,50,16,-2.13859622,0.46816172
wind_med,StandardScaler,"(50, 20, 10)",ReLU,0.0005,50,32,-2.30640327,0.37490386
wind_med,StandardScaler,"(50, 20, 10)",ReLU,0.0005,100,16,-2.20608928,0.52243201
wind_med,StandardScaler,"(50, 20, 10)",ReLU,0.0005,100,32,-2.34429401,0.42903694
wind_med,StandardScaler,"(50, 20, 10)",ReLU,0.001,50,16,-2.18233058,0.42794631
wind_med,StandardScaler,"(50, 20, 10)",ReLU,0.001,50,32,-2.32663312,0.45149246
wind_med,StandardScaler,"(50, 20, 10)",ReLU,0.001,100,16,-2.23540437,0.45281824
wind_med,StandardScaler,"(50, 20, 10)",ReLU,0.001,100,32,-2.33454457,0.42320653
wind_med,StandardScaler,"(50, 20, 10)",ReLU,0.01,50,16,-2.25346953,0.48060327
wind_med,StandardScaler,"(50, 20, 10)",ReLU,0.01,50,32,-2.45989195,0.4111965
wind_med,StandardScaler,"(50, 20, 10)",ReLU,0.01,100,16,-2.2047193,0.42961054
wind_med,StandardScaler,"(50, 20, 10)",ReLU,0.01,100,32,-2.32486862,0.38233816
wind_med,StandardScaler,"(50, 20, 10)",Tanh,0.0005,50,16,-2.06360619,0.43750897
wind_med,StandardScaler,"(50, 20, 10)",Tanh,0.0005,50,32,-2.06959619,0.39131658
wind_med,StandardScaler,"(50, 20, 10)",Tanh,0.0005,100,16,-2.07185185,0.43423543
wind_med,StandardScaler,"(50, 20, 10)",Tanh,0.0005,100,32,-2.12862576,0.35794789
wind_med,StandardScaler,"(50, 20, 10)",Tanh,0.001,50,16,-2.18548473,0.43804987
wind_med,StandardScaler,"(50, 20, 10)",Tanh,0.001,50,32,-2.32098756,0.34099514
wind_med,StandardScaler,"(50, 20, 10)",Tanh,0.001,100,16,-2.08696626,0.45128966
wind_med,StandardScaler,"(50, 20, 10)",Tanh,0.001,100,32,-2.15285116,0.39599345
wind_med,StandardScaler,"(50, 20, 10)",Tanh,0.01,50,16,-2.13545258,0.44904678
wind_med,StandardScaler,"(50, 20, 10)",Tanh,0.01,50,32,-2.23021613,0.38980379
wind_med,StandardScaler,"(50, 20, 10)",Tanh,0.01,100,16,-2.25025638,0.48332367
wind_med,StandardScaler,"(50, 20, 10)",Tanh,0.01,100,32,-2.36009194,0.30547073
wind_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.0005,50,16,-2.06894736,0.47125213
wind_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.0005,50,32,-2.1072202,0.40532291
wind_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.0005,100,16,-2.05365913,0.44437771
wind_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.0005,100,32,-2.1010834,0.38787024
wind_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.001,50,16,-2.15905758,0.43957772
wind_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.001,50,32,-2.26660094,0.35473115
wind_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.001,100,16,-2.06960754,0.44395842
wind_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.001,100,32,-2.14076248,0.36680224
wind_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.01,50,16,-2.10714178,0.43394814
wind_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.01,50,32,-2.20859437,0.39506731
wind_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.01,100,16,-2.23684114,0.48999283
wind_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.01,100,32,-2.34492687,0.317418
shww_max,None,"(10,)",ReLU,0.0005,50,16,-0.89959463,0.37801486
shww_max,None,"(10,)",ReLU,0.0005,50,32,-0.92341014,0.36444788
shww_max,None,"(10,)",ReLU,0.0005,100,16,-0.91678888,0.3873615
shww_max,None,"(10,)",ReLU,0.0005,100,32,-0.9338407,0.38196208
shww_max,None,"(10,)",ReLU,0.001,50,16,-0.92622316,0.40433029
shww_max,None,"(10,)",ReLU,0.001,50,32,-0.94976655,0.39343032
shww_max,None,"(10,)",ReLU,0.001,100,16,-0.92423736,0.3855982
shww_max,None,"(10,)",ReLU,0.001,100,32,-0.94522385,0.37878507
shww_max,None,"(10,)",ReLU,0.01,50,16,-0.90582352,0.37704712
shww_max,None,"(10,)",ReLU,0.01,50,32,-0.92355641,0.36485019
shww_max,None,"(10,)",ReLU,0.01,100,16,-0.90747271,0.37950841
shww_max,None,"(10,)",ReLU,0.01,100,32,-0.96633961,0.43994576
shww_max,None,"(10,)",Tanh,0.0005,50,16,-0.91122131,0.37880655
shww_max,None,"(10,)",Tanh,0.0005,50,32,-0.91301738,0.36227402
shww_max,None,"(10,)",Tanh,0.0005,100,16,-0.90495856,0.37560392
shww_max,None,"(10,)",Tanh,0.0005,100,32,-0.91159248,0.36491786
shww_max,None,"(10,)",Tanh,0.001,50,16,-0.92528624,0.39272861
shww_max,None,"(10,)",Tanh,0.001,50,32,-0.9418576,0.39672365
shww_max,None,"(10,)",Tanh,0.001,100,16,-0.9015646,0.38227823
shww_max,None,"(10,)",Tanh,0.001,100,32,-0.91400699,0.36736818
shww_max,None,"(10,)",Tanh,0.01,50,16,-0.90848195,0.38253425
shww_max,None,"(10,)",Tanh,0.01,50,32,-0.92352472,0.36326407
shww_max,None,"(10,)",Tanh,0.01,100,16,-0.90930818,0.40498475
shww_max,None,"(10,)",Tanh,0.01,100,32,-0.94649796,0.40052042
shww_max,None,"(10,)",Sigmoid,0.0005,50,16,-0.9272307,0.36436082
shww_max,None,"(10,)",Sigmoid,0.0005,50,32,-0.96013745,0.36000308
shww_max,None,"(10,)",Sigmoid,0.0005,100,16,-0.92045072,0.38470758
shww_max,None,"(10,)",Sigmoid,0.0005,100,32,-0.97196793,0.35476208
shww_max,None,"(10,)",Sigmoid,0.001,50,16,-1.00001386,0.46289126
shww_max,None,"(10,)",Sigmoid,0.001,50,32,-1.06381826,0.40457159
shww_max,None,"(10,)",Sigmoid,0.001,100,16,-0.929564,0.40188624
shww_max,None,"(10,)",Sigmoid,0.001,100,32,-0.95825744,0.37276168
shww_max,None,"(10,)",Sigmoid,0.01,50,16,-0.9362988,0.38518362
shww_max,None,"(10,)",Sigmoid,0.01,50,32,-0.97235152,0.39973477
shww_max,None,"(10,)",Sigmoid,0.01,100,16,-0.99108983,0.41747028
shww_max,None,"(10,)",Sigmoid,0.01,100,32,-1.06790125,0.36340946
shww_max,StandardScaler,"(10,)",ReLU,0.0005,50,16,-0.9426567,0.3885236
shww_max,StandardScaler,"(10,)",ReLU,0.0005,50,32,-0.94155849,0.35552193
shww_max,StandardScaler,"(10,)",ReLU,0.0005,100,16,-0.9048904,0.37132039
shww_max,StandardScaler,"(10,)",ReLU,0.0005,100,32,-0.95316779,0.35190588
shww_max,StandardScaler,"(10,)",ReLU,0.001,50,16,-0.97974978,0.3659571
shww_max,StandardScaler,"(10,)",ReLU,0.001,50,32,-1.06942208,0.38720595
shww_max,StandardScaler,"(10,)",ReLU,0.001,100,16,-0.92200437,0.37464284
shww_max,StandardScaler,"(10,)",ReLU,0.001,100,32,-0.9699214,0.37594203
shww_max,StandardScaler,"(10,)",ReLU,0.01,50,16,-0.90957754,0.37232026
shww_max,StandardScaler,"(10,)",ReLU,0.01,50,32,-0.94851253,0.37019814
shww_max,StandardScaler,"(10,)",ReLU,0.01,100,16,-0.99944879,0.3933946
shww_max,StandardScaler,"(10,)",ReLU,0.01,100,32,-1.03565521,0.36160156
shww_max,StandardScaler,"(10,)",Tanh,0.0005,50,16,-0.90681926,0.38716453
shww_max,StandardScaler,"(10,)",Tanh,0.0005,50,32,-0.90741902,0.3725434
shww_max,StandardScaler,"(10,)",Tanh,0.0005,100,16,-0.90058588,0.37104575
shww_max,StandardScaler,"(10,)",Tanh,0.0005,100,32,-0.93273363,0.39117672
shww_max,StandardScaler,"(10,)",Tanh,0.001,50,16,-0.92565689,0.40483262
shww_max,StandardScaler,"(10,)",Tanh,0.001,50,32,-0.97576679,0.39603542
shww_max,StandardScaler,"(10,)",Tanh,0.001,100,16,-0.90184204,0.38212679
shww_max,StandardScaler,"(10,)",Tanh,0.001,100,32,-0.92382456,0.38196762
shww_max,StandardScaler,"(10,)",Tanh,0.01,50,16,-0.90963445,0.37476249
shww_max,StandardScaler,"(10,)",Tanh,0.01,50,32,-0.9373346,0.37426753
shww_max,StandardScaler,"(10,)",Tanh,0.01,100,16,-0.94518066,0.41594728
shww_max,StandardScaler,"(10,)",Tanh,0.01,100,32,-0.97609885,0.38796206
shww_max,StandardScaler,"(10,)",Sigmoid,0.0005,50,16,-0.93205517,0.40770408
shww_max,StandardScaler,"(10,)",Sigmoid,0.0005,50,32,-0.92633223,0.39252184
shww_max,StandardScaler,"(10,)",Sigmoid,0.0005,100,16,-0.91937497,0.38849034
shww_max,StandardScaler,"(10,)",Sigmoid,0.0005,100,32,-0.91825251,0.36099026
shww_max,StandardScaler,"(10,)",Sigmoid,0.001,50,16,-0.90594658,0.37834437
shww_max,StandardScaler,"(10,)",Sigmoid,0.001,50,32,-0.94743172,0.38278181
shww_max,StandardScaler,"(10,)",Sigmoid,0.001,100,16,-0.90420975,0.38850081
shww_max,StandardScaler,"(10,)",Sigmoid,0.001,100,32,-0.91955708,0.37195774
shww_max,StandardScaler,"(10,)",Sigmoid,0.01,50,16,-0.90091812,0.37349359
shww_max,StandardScaler,"(10,)",Sigmoid,0.01,50,32,-0.92744593,0.36257168
shww_max,StandardScaler,"(10,)",Sigmoid,0.01,100,16,-0.94462987,0.41931662
shww_max,StandardScaler,"(10,)",Sigmoid,0.01,100,32,-0.96830137,0.39102677
shww_max,None,"(25,)",ReLU,0.0005,50,16,-0.92353572,0.38743375
shww_max,None,"(25,)",ReLU,0.0005,50,32,-0.92980353,0.36390711
shww_max,None,"(25,)",ReLU,0.0005,100,16,-0.92074386,0.37026143
shww_max,None,"(25,)",ReLU,0.0005,100,32,-0.96171504,0.37185643
shww_max,None,"(25,)",ReLU,0.001,50,16,-0.93450076,0.42339228
shww_max,None,"(25,)",ReLU,0.001,50,32,-0.93925264,0.40512376
shww_max,None,"(25,)",ReLU,0.001,100,16,-0.92109809,0.37660689
shww_max,None,"(25,)",ReLU,0.001,100,32,-0.96853377,0.3748115
shww_max,None,"(25,)",ReLU,0.01,50,16,-0.92902636,0.38798383
shww_max,None,"(25,)",ReLU,0.01,50,32,-0.96134733,0.37340568
shww_max,None,"(25,)",ReLU,0.01,100,16,-0.9097542,0.39090303
shww_max,None,"(25,)",ReLU,0.01,100,32,-0.9808211,0.43308618
shww_max,None,"(25,)",Tanh,0.0005,50,16,-0.91585054,0.38850341
shww_max,None,"(25,)",Tanh,0.0005,50,32,-0.92932977,0.36681928
shww_max,None,"(25,)",Tanh,0.0005,100,16,-0.91926958,0.3749593
shww_max,None,"(25,)",Tanh,0.0005,100,32,-0.93325178,0.37539519
