variable,regressor,scaler,pca,regressor_C,regressor_epsilon,regressor_kernel,regressor_loss,nystroem_n_components,score,std
wind_med,SDG,None,None,0.001,0.01,None,epsilon_insensitive,100,-2.30331674,0.82469144
wind_med,SDG,None,None,0.001,0.01,None,epsilon_insensitive,150,-2.41529952,0.79233615
wind_med,SDG,None,None,0.001,0.01,None,squared_epsilon_insensitive,100,-2.06434817,0.49295718
wind_med,SDG,None,None,0.001,0.01,None,squared_epsilon_insensitive,150,-2.1626517,0.46376864
wind_med,SDG,None,None,0.001,0.1,None,epsilon_insensitive,100,-2.32032871,0.85461805
wind_med,SDG,None,None,0.001,0.1,None,epsilon_insensitive,150,-2.4172236,0.80446352
wind_med,SDG,None,None,0.001,0.1,None,squared_epsilon_insensitive,100,-2.04845903,0.48479373
wind_med,SDG,None,None,0.001,0.1,None,squared_epsilon_insensitive,150,-2.14959656,0.46745487
wind_med,SDG,None,None,0.001,0.2,None,epsilon_insensitive,100,-2.31290001,0.84309401
wind_med,SDG,None,None,0.001,0.2,None,epsilon_insensitive,150,-2.41696633,0.81041584
wind_med,SDG,None,None,0.001,0.2,None,squared_epsilon_insensitive,100,-2.04297688,0.44631002
wind_med,SDG,None,None,0.001,0.2,None,squared_epsilon_insensitive,150,-2.16873745,0.45878375
wind_med,SDG,None,None,0.001,1.0,None,epsilon_insensitive,100,-2.29375549,0.81401849
wind_med,SDG,None,None,0.001,1.0,None,epsilon_insensitive,150,-2.40676019,0.74133841
wind_med,SDG,None,None,0.001,1.0,None,squared_epsilon_insensitive,100,-2.11525423,0.49538924
wind_med,SDG,None,None,0.001,1.0,None,squared_epsilon_insensitive,150,-2.1955319,0.45823125
wind_med,SDG,None,None,0.01,0.01,None,epsilon_insensitive,100,-2.4340271,0.93593141
wind_med,SDG,None,None,0.01,0.01,None,epsilon_insensitive,150,-2.58923363,0.91500597
wind_med,SDG,None,None,0.01,0.01,None,squared_epsilon_insensitive,100,-2.12469142,0.56631417
wind_med,SDG,None,None,0.01,0.01,None,squared_epsilon_insensitive,150,-2.27361046,0.58165559
wind_med,SDG,None,None,0.01,0.1,None,epsilon_insensitive,100,-2.44263827,0.93182743
wind_med,SDG,None,None,0.01,0.1,None,epsilon_insensitive,150,-2.56996081,0.87856671
wind_med,SDG,None,None,0.01,0.1,None,squared_epsilon_insensitive,100,-2.13169672,0.56150038
wind_med,SDG,None,None,0.01,0.1,None,squared_epsilon_insensitive,150,-2.26734568,0.54769826
wind_med,SDG,None,None,0.01,0.2,None,epsilon_insensitive,100,-2.43328668,0.92913977
wind_med,SDG,None,None,0.01,0.2,None,epsilon_insensitive,150,-2.57871142,0.89289309
wind_med,SDG,None,None,0.01,0.2,None,squared_epsilon_insensitive,100,-2.13680431,0.55780283
wind_med,SDG,None,None,0.01,0.2,None,squared_epsilon_insensitive,150,-2.2749634,0.55311288
wind_med,SDG,None,None,0.01,1.0,None,epsilon_insensitive,100,-2.46362092,0.94347664
wind_med,SDG,None,None,0.01,1.0,None,epsilon_insensitive,150,-2.63134097,0.87322229
wind_med,SDG,None,None,0.01,1.0,None,squared_epsilon_insensitive,100,-2.18777974,0.55513715
wind_med,SDG,None,None,0.01,1.0,None,squared_epsilon_insensitive,150,-2.34716486,0.57115894
wind_med,SDG,None,None,0.1,0.01,None,epsilon_insensitive,100,-3.15854235,1.14154323
wind_med,SDG,None,None,0.1,0.01,None,epsilon_insensitive,150,-3.31673547,1.0347832
wind_med,SDG,None,None,0.1,0.01,None,squared_epsilon_insensitive,100,-2.46689829,0.81577127
wind_med,SDG,None,None,0.1,0.01,None,squared_epsilon_insensitive,150,-2.66825084,0.72222905
wind_med,SDG,None,None,0.1,0.1,None,epsilon_insensitive,100,-3.16154324,1.14174584
wind_med,SDG,None,None,0.1,0.1,None,epsilon_insensitive,150,-3.32047633,1.04061647
wind_med,SDG,None,None,0.1,0.1,None,squared_epsilon_insensitive,100,-2.47749478,0.81032722
wind_med,SDG,None,None,0.1,0.1,None,squared_epsilon_insensitive,150,-2.68487349,0.7288229
wind_med,SDG,None,None,0.1,0.2,None,epsilon_insensitive,100,-3.16152566,1.13892212
wind_med,SDG,None,None,0.1,0.2,None,epsilon_insensitive,150,-3.32769968,1.05233948
wind_med,SDG,None,None,0.1,0.2,None,squared_epsilon_insensitive,100,-2.48770959,0.80792472
wind_med,SDG,None,None,0.1,0.2,None,squared_epsilon_insensitive,150,-2.69906372,0.73255556
wind_med,SDG,None,None,0.1,1.0,None,epsilon_insensitive,100,-3.14369306,1.12368383
wind_med,SDG,None,None,0.1,1.0,None,epsilon_insensitive,150,-3.32884614,1.05916393
wind_med,SDG,None,None,0.1,1.0,None,squared_epsilon_insensitive,100,-2.62445617,0.7723699
wind_med,SDG,None,None,0.1,1.0,None,squared_epsilon_insensitive,150,-2.81271726,0.69831117
wind_med,SDG,None,PCA,0.0001,0.01,None,epsilon_insensitive,100,-3.51420314,1.0503782
wind_med,SDG,None,PCA,0.0001,0.01,None,epsilon_insensitive,150,-3.51141834,1.051874
wind_med,SDG,None,PCA,0.0001,0.01,None,squared_epsilon_insensitive,100,-3.48027161,0.9058964
wind_med,SDG,None,PCA,0.0001,0.01,None,squared_epsilon_insensitive,150,-3.37913172,0.88342258
wind_med,SDG,None,PCA,0.0001,0.1,None,epsilon_insensitive,100,-3.52867128,1.07016721
wind_med,SDG,None,PCA,0.0001,0.1,None,epsilon_insensitive,150,-3.5259941,1.07146722
wind_med,SDG,None,PCA,0.0001,0.1,None,squared_epsilon_insensitive,100,-3.49907203,0.90665093
wind_med,SDG,None,PCA,0.0001,0.1,None,squared_epsilon_insensitive,150,-3.39917545,0.8804664
wind_med,SDG,None,PCA,0.0001,0.2,None,epsilon_insensitive,100,-3.54578344,1.08878722
wind_med,SDG,None,PCA,0.0001,0.2,None,epsilon_insensitive,150,-3.5436555,1.08892436
wind_med,SDG,None,PCA,0.0001,0.2,None,squared_epsilon_insensitive,100,-3.48999616,0.90209948
wind_med,SDG,None,PCA,0.0001,0.2,None,squared_epsilon_insensitive,150,-3.40812756,0.88237286
wind_med,SDG,None,PCA,0.0001,1.0,None,epsilon_insensitive,100,-3.53826077,1.10137374
wind_med,SDG,None,PCA,0.0001,1.0,None,epsilon_insensitive,150,-3.53626485,1.10565195
wind_med,SDG,None,PCA,0.0001,1.0,None,squared_epsilon_insensitive,100,-3.52725307,0.83866409
wind_med,SDG,None,PCA,0.0001,1.0,None,squared_epsilon_insensitive,150,-3.41778613,0.83896463
wind_med,SDG,None,PCA,0.001,0.01,None,epsilon_insensitive,100,-3.51487383,1.0524188
wind_med,SDG,None,PCA,0.001,0.01,None,epsilon_insensitive,150,-3.51168806,1.05275539
wind_med,SDG,None,PCA,0.001,0.01,None,squared_epsilon_insensitive,100,-3.50089923,0.90741006
wind_med,SDG,None,PCA,0.001,0.01,None,squared_epsilon_insensitive,150,-3.42131786,0.91657987
wind_med,SDG,None,PCA,0.001,0.1,None,epsilon_insensitive,100,-3.52840625,1.06939998
wind_med,SDG,None,PCA,0.001,0.1,None,epsilon_insensitive,150,-3.52572383,1.06995
wind_med,SDG,None,PCA,0.001,0.1,None,squared_epsilon_insensitive,100,-3.50363625,0.91330237
wind_med,SDG,None,PCA,0.001,0.1,None,squared_epsilon_insensitive,150,-3.40502385,0.89910828
wind_med,SDG,None,PCA,0.001,0.2,None,epsilon_insensitive,100,-3.54631142,1.08625787
wind_med,SDG,None,PCA,0.001,0.2,None,epsilon_insensitive,150,-3.54207421,1.0880831
wind_med,SDG,None,PCA,0.001,0.2,None,squared_epsilon_insensitive,100,-3.50414842,0.89738091
wind_med,SDG,None,PCA,0.001,0.2,None,squared_epsilon_insensitive,150,-3.42601245,0.88488351
wind_med,SDG,None,PCA,0.001,1.0,None,epsilon_insensitive,100,-3.53869964,1.10236789
wind_med,SDG,None,PCA,0.001,1.0,None,epsilon_insensitive,150,-3.53587949,1.10388613
wind_med,SDG,None,PCA,0.001,1.0,None,squared_epsilon_insensitive,100,-3.53199373,0.84760168
wind_med,SDG,None,PCA,0.001,1.0,None,squared_epsilon_insensitive,150,-3.46535828,0.85336996
wind_med,SDG,None,PCA,0.01,0.01,None,epsilon_insensitive,100,-3.51349471,1.05038907
wind_med,SDG,None,PCA,0.01,0.01,None,epsilon_insensitive,150,-3.51209794,1.05120737
wind_med,SDG,None,PCA,0.01,0.01,None,squared_epsilon_insensitive,100,-3.51787899,0.90508826
wind_med,SDG,None,PCA,0.01,0.01,None,squared_epsilon_insensitive,150,-3.48542494,0.91472584
wind_med,SDG,None,PCA,0.01,0.1,None,epsilon_insensitive,100,-3.52782853,1.0681514
wind_med,SDG,None,PCA,0.01,0.1,None,epsilon_insensitive,150,-3.52569681,1.06750665
wind_med,SDG,None,PCA,0.01,0.1,None,squared_epsilon_insensitive,100,-3.52221596,0.89430176
wind_med,SDG,None,PCA,0.01,0.1,None,squared_epsilon_insensitive,150,-3.48572659,0.90082773
wind_med,SDG,None,PCA,0.01,0.2,None,epsilon_insensitive,100,-3.54600583,1.08906418
wind_med,SDG,None,PCA,0.01,0.2,None,epsilon_insensitive,150,-3.54338984,1.089386
wind_med,SDG,None,PCA,0.01,0.2,None,squared_epsilon_insensitive,100,-3.5157583,0.89332098
wind_med,SDG,None,PCA,0.01,0.2,None,squared_epsilon_insensitive,150,-3.49175348,0.89127423
wind_med,SDG,None,PCA,0.01,1.0,None,epsilon_insensitive,100,-3.54066675,1.10424818
wind_med,SDG,None,PCA,0.01,1.0,None,epsilon_insensitive,150,-3.53708615,1.10338306
wind_med,SDG,None,PCA,0.01,1.0,None,squared_epsilon_insensitive,100,-3.54880031,0.85000903
wind_med,SDG,None,PCA,0.01,1.0,None,squared_epsilon_insensitive,150,-3.51630071,0.83618904
wind_med,SDG,None,PCA,0.1,0.01,None,epsilon_insensitive,100,-3.51353057,1.0500374
wind_med,SDG,None,PCA,0.1,0.01,None,epsilon_insensitive,150,-3.51395841,1.05171359
wind_med,SDG,None,PCA,0.1,0.01,None,squared_epsilon_insensitive,100,-3.52741033,0.92014421
wind_med,SDG,None,PCA,0.1,0.01,None,squared_epsilon_insensitive,150,-3.52804148,0.90461217
wind_med,SDG,None,PCA,0.1,0.1,None,epsilon_insensitive,100,-3.52714487,1.06802691
wind_med,SDG,None,PCA,0.1,0.1,None,epsilon_insensitive,150,-3.52729143,1.0692685
wind_med,SDG,None,PCA,0.1,0.1,None,squared_epsilon_insensitive,100,-3.52751183,0.90567704
wind_med,SDG,None,PCA,0.1,0.1,None,squared_epsilon_insensitive,150,-3.52205697,0.90054473
wind_med,SDG,None,PCA,0.1,0.2,None,epsilon_insensitive,100,-3.5467751,1.08688041
wind_med,SDG,None,PCA,0.1,0.2,None,epsilon_insensitive,150,-3.54559747,1.08711356
wind_med,SDG,None,PCA,0.1,0.2,None,squared_epsilon_insensitive,100,-3.52086482,0.91249301
wind_med,SDG,None,PCA,0.1,0.2,None,squared_epsilon_insensitive,150,-3.519318,0.90452298
wind_med,SDG,None,PCA,0.1,1.0,None,epsilon_insensitive,100,-3.53946575,1.1024634
wind_med,SDG,None,PCA,0.1,1.0,None,epsilon_insensitive,150,-3.53838527,1.10294097
wind_med,SDG,None,PCA,0.1,1.0,None,squared_epsilon_insensitive,100,-3.55496565,0.84378152
wind_med,SDG,None,PCA,0.1,1.0,None,squared_epsilon_insensitive,150,-3.54201428,0.84958675
wind_med,SDG,StandardScaler,None,0.0001,0.01,None,epsilon_insensitive,100,-2.28174223,0.83633595
wind_med,SDG,StandardScaler,None,0.0001,0.01,None,epsilon_insensitive,150,-2.3756618,0.76304663
wind_med,SDG,StandardScaler,None,0.0001,0.01,None,squared_epsilon_insensitive,100,-2.04808568,0.47716652
wind_med,SDG,StandardScaler,None,0.0001,0.01,None,squared_epsilon_insensitive,150,-2.13104679,0.4536942
wind_med,SDG,StandardScaler,None,0.0001,0.1,None,epsilon_insensitive,100,-2.27381988,0.80793575
wind_med,SDG,StandardScaler,None,0.0001,0.1,None,epsilon_insensitive,150,-2.37186902,0.76363941
wind_med,SDG,StandardScaler,None,0.0001,0.1,None,squared_epsilon_insensitive,100,-2.0538986,0.4759202
wind_med,SDG,StandardScaler,None,0.0001,0.1,None,squared_epsilon_insensitive,150,-2.12964646,0.45261586
wind_med,SDG,StandardScaler,None,0.0001,0.2,None,epsilon_insensitive,100,-2.28199126,0.82307489
wind_med,SDG,StandardScaler,None,0.0001,0.2,None,epsilon_insensitive,150,-2.36764943,0.74237598
wind_med,SDG,StandardScaler,None,0.0001,0.2,None,squared_epsilon_insensitive,100,-2.05317067,0.45438885
wind_med,SDG,StandardScaler,None,0.0001,0.2,None,squared_epsilon_insensitive,150,-2.1239533,0.42804351
wind_med,SDG,StandardScaler,None,0.0001,1.0,None,epsilon_insensitive,100,-2.28796075,0.82121599
wind_med,SDG,StandardScaler,None,0.0001,1.0,None,epsilon_insensitive,150,-2.39223029,0.75154827
wind_med,SDG,StandardScaler,None,0.0001,1.0,None,squared_epsilon_insensitive,100,-2.10773666,0.46980561
wind_med,SDG,StandardScaler,None,0.0001,1.0,None,squared_epsilon_insensitive,150,-2.15638176,0.44715283
wind_med,SDG,StandardScaler,None,0.001,0.01,None,epsilon_insensitive,100,-2.29187149,0.82600121
wind_med,SDG,StandardScaler,None,0.001,0.01,None,epsilon_insensitive,150,-2.41288315,0.8146187
wind_med,SDG,StandardScaler,None,0.001,0.01,None,squared_epsilon_insensitive,100,-2.05220218,0.46833762
wind_med,SDG,StandardScaler,None,0.001,0.01,None,squared_epsilon_insensitive,150,-2.14937531,0.4428751
wind_med,SDG,StandardScaler,None,0.001,0.1,None,epsilon_insensitive,100,-2.30419309,0.82013999
wind_med,SDG,StandardScaler,None,0.001,0.1,None,epsilon_insensitive,150,-2.40552089,0.78757944
wind_med,SDG,StandardScaler,None,0.001,0.1,None,squared_epsilon_insensitive,100,-2.04124088,0.46677308
wind_med,SDG,StandardScaler,None,0.001,0.1,None,squared_epsilon_insensitive,150,-2.1363952,0.43404134
wind_med,SDG,StandardScaler,None,0.001,0.2,None,epsilon_insensitive,100,-2.28704414,0.81904936
wind_med,SDG,StandardScaler,None,0.001,0.2,None,epsilon_insensitive,150,-2.39315245,0.78099072
wind_med,SDG,StandardScaler,None,0.001,0.2,None,squared_epsilon_insensitive,100,-2.05105055,0.46094246
wind_med,SDG,StandardScaler,None,0.001,0.2,None,squared_epsilon_insensitive,150,-2.11941557,0.4461043
wind_med,SDG,StandardScaler,None,0.001,1.0,None,epsilon_insensitive,100,-2.28185707,0.80478112
wind_med,SDG,StandardScaler,None,0.001,1.0,None,epsilon_insensitive,150,-2.39917171,0.77235364
wind_med,SDG,StandardScaler,None,0.001,1.0,None,squared_epsilon_insensitive,100,-2.08847541,0.47554357
wind_med,SDG,StandardScaler,None,0.001,1.0,None,squared_epsilon_insensitive,150,-2.20774033,0.48777824
wind_med,SDG,StandardScaler,None,0.01,0.01,None,epsilon_insensitive,100,-2.42708825,0.92440776
wind_med,SDG,StandardScaler,None,0.01,0.01,None,epsilon_insensitive,150,-2.56416013,0.87849912
wind_med,SDG,StandardScaler,None,0.01,0.01,None,squared_epsilon_insensitive,100,-2.12121151,0.56661648
wind_med,SDG,StandardScaler,None,0.01,0.01,None,squared_epsilon_insensitive,150,-2.25033784,0.54904087
wind_med,SDG,StandardScaler,None,0.01,0.1,None,epsilon_insensitive,100,-2.42589543,0.9198835
wind_med,SDG,StandardScaler,None,0.01,0.1,None,epsilon_insensitive,150,-2.56228262,0.87343707
wind_med,SDG,StandardScaler,None,0.01,0.1,None,squared_epsilon_insensitive,100,-2.12600263,0.55908796
wind_med,SDG,StandardScaler,None,0.01,0.1,None,squared_epsilon_insensitive,150,-2.2576665,0.54398433
wind_med,SDG,StandardScaler,None,0.01,0.2,None,epsilon_insensitive,100,-2.44485615,0.93634663
wind_med,SDG,StandardScaler,None,0.01,0.2,None,epsilon_insensitive,150,-2.56425715,0.8741192
wind_med,SDG,StandardScaler,None,0.01,0.2,None,squared_epsilon_insensitive,100,-2.12172951,0.55841083
wind_med,SDG,StandardScaler,None,0.01,0.2,None,squared_epsilon_insensitive,150,-2.2458475,0.52877625
wind_med,SDG,StandardScaler,None,0.01,1.0,None,epsilon_insensitive,100,-2.44578382,0.9172651
wind_med,SDG,StandardScaler,None,0.01,1.0,None,epsilon_insensitive,150,-2.61037249,0.86255495
wind_med,SDG,StandardScaler,None,0.01,1.0,None,squared_epsilon_insensitive,100,-2.1864242,0.55948415
wind_med,SDG,StandardScaler,None,0.01,1.0,None,squared_epsilon_insensitive,150,-2.31375562,0.5508298
wind_med,SDG,StandardScaler,None,0.1,0.01,None,epsilon_insensitive,100,-3.15780945,1.14070024
wind_med,SDG,StandardScaler,None,0.1,0.01,None,epsilon_insensitive,150,-3.31647465,1.03507964
wind_med,SDG,StandardScaler,None,0.1,0.01,None,squared_epsilon_insensitive,100,-2.45941988,0.80845119
wind_med,SDG,StandardScaler,None,0.1,0.01,None,squared_epsilon_insensitive,150,-2.65964378,0.72637938
wind_med,SDG,StandardScaler,None,0.1,0.1,None,epsilon_insensitive,100,-3.16068523,1.14348237
wind_med,SDG,StandardScaler,None,0.1,0.1,None,epsilon_insensitive,150,-3.31471895,1.03719812
wind_med,SDG,StandardScaler,None,0.1,0.1,None,squared_epsilon_insensitive,100,-2.46984217,0.80668161
wind_med,SDG,StandardScaler,None,0.1,0.1,None,squared_epsilon_insensitive,150,-2.66750237,0.71899463
wind_med,SDG,StandardScaler,None,0.1,0.2,None,epsilon_insensitive,100,-3.1575625,1.14068568
wind_med,SDG,StandardScaler,None,0.1,0.2,None,epsilon_insensitive,150,-3.32115751,1.04770598
wind_med,SDG,StandardScaler,None,0.1,0.2,None,squared_epsilon_insensitive,100,-2.48162689,0.78892152
wind_med,SDG,StandardScaler,None,0.1,0.2,None,squared_epsilon_insensitive,150,-2.68476889,0.73482802
wind_med,SDG,StandardScaler,None,0.1,1.0,None,epsilon_insensitive,100,-3.14076963,1.12522566
wind_med,SDG,StandardScaler,None,0.1,1.0,None,epsilon_insensitive,150,-3.32363954,1.05052995
wind_med,SDG,StandardScaler,None,0.1,1.0,None,squared_epsilon_insensitive,100,-2.60950673,0.76926108
wind_med,SDG,StandardScaler,None,0.1,1.0,None,squared_epsilon_insensitive,150,-2.80578547,0.69502965
wind_med,SDG,StandardScaler,PCA,0.0001,0.01,None,epsilon_insensitive,100,-3.51286606,1.05023972
wind_med,SDG,StandardScaler,PCA,0.0001,0.01,None,epsilon_insensitive,150,-3.50900972,1.05395871
wind_med,SDG,StandardScaler,PCA,0.0001,0.01,None,squared_epsilon_insensitive,100,-3.45335327,0.91784963
wind_med,SDG,StandardScaler,PCA,0.0001,0.01,None,squared_epsilon_insensitive,150,-3.34278381,0.88438187
wind_med,SDG,StandardScaler,PCA,0.0001,0.1,None,epsilon_insensitive,100,-3.52752941,1.06886314
wind_med,SDG,StandardScaler,PCA,0.0001,0.1,None,epsilon_insensitive,150,-3.52223147,1.07156231
wind_med,SDG,StandardScaler,PCA,0.0001,0.1,None,squared_epsilon_insensitive,100,-3.46193391,0.90588136
wind_med,SDG,StandardScaler,PCA,0.0001,0.1,None,squared_epsilon_insensitive,150,-3.36037329,0.88987412
wind_med,SDG,StandardScaler,PCA,0.0001,0.2,None,epsilon_insensitive,100,-3.54573542,1.08885011
wind_med,SDG,StandardScaler,PCA,0.0001,0.2,None,epsilon_insensitive,150,-3.53861636,1.090283
wind_med,SDG,StandardScaler,PCA,0.0001,0.2,None,squared_epsilon_insensitive,100,-3.46463698,0.90604372
wind_med,SDG,StandardScaler,PCA,0.0001,0.2,None,squared_epsilon_insensitive,150,-3.34170216,0.87630203
wind_med,SDG,StandardScaler,PCA,0.0001,1.0,None,epsilon_insensitive,100,-3.53934236,1.1049512
wind_med,SDG,StandardScaler,PCA,0.0001,1.0,None,epsilon_insensitive,150,-3.53281033,1.10488749
wind_med,SDG,StandardScaler,PCA,0.0001,1.0,None,squared_epsilon_insensitive,100,-3.50473422,0.85186139
wind_med,SDG,StandardScaler,PCA,0.0001,1.0,None,squared_epsilon_insensitive,150,-3.38963939,0.8361989
wind_med,SDG,StandardScaler,PCA,0.001,0.01,None,epsilon_insensitive,100,-3.51469368,1.05207858
wind_med,SDG,StandardScaler,PCA,0.001,0.01,None,epsilon_insensitive,150,-3.51109208,1.05399915
wind_med,SDG,StandardScaler,PCA,0.001,0.01,None,squared_epsilon_insensitive,100,-3.47762453,0.91178695
wind_med,SDG,StandardScaler,PCA,0.001,0.01,None,squared_epsilon_insensitive,150,-3.3729596,0.90942709
wind_med,SDG,StandardScaler,PCA,0.001,0.1,None,epsilon_insensitive,100,-3.52856051,1.07034721
wind_med,SDG,StandardScaler,PCA,0.001,0.1,None,epsilon_insensitive,150,-3.52211862,1.07038482
wind_med,SDG,StandardScaler,PCA,0.001,0.1,None,squared_epsilon_insensitive,100,-3.4804674,0.90554566
wind_med,SDG,StandardScaler,PCA,0.001,0.1,None,squared_epsilon_insensitive,150,-3.35648098,0.89439835
wind_med,SDG,StandardScaler,PCA,0.001,0.2,None,epsilon_insensitive,100,-3.54600847,1.08648094
wind_med,SDG,StandardScaler,PCA,0.001,0.2,None,epsilon_insensitive,150,-3.54328534,1.09078313
wind_med,SDG,StandardScaler,PCA,0.001,0.2,None,squared_epsilon_insensitive,100,-3.49039515,0.89951763
wind_med,SDG,StandardScaler,PCA,0.001,0.2,None,squared_epsilon_insensitive,150,-3.37278483,0.8913953
wind_med,SDG,StandardScaler,PCA,0.001,1.0,None,epsilon_insensitive,100,-3.53816586,1.10233906
wind_med,SDG,StandardScaler,PCA,0.001,1.0,None,epsilon_insensitive,150,-3.53311139,1.1056165
wind_med,SDG,StandardScaler,PCA,0.001,1.0,None,squared_epsilon_insensitive,100,-3.51676451,0.84471104
wind_med,SDG,StandardScaler,PCA,0.001,1.0,None,squared_epsilon_insensitive,150,-3.42626188,0.85434861
wind_med,SDG,StandardScaler,PCA,0.01,0.01,None,epsilon_insensitive,100,-3.51372365,1.05136616
wind_med,SDG,StandardScaler,PCA,0.01,0.01,None,epsilon_insensitive,150,-3.51143443,1.05199578
wind_med,SDG,StandardScaler,PCA,0.01,0.01,None,squared_epsilon_insensitive,100,-3.51210651,0.91303197
wind_med,SDG,StandardScaler,PCA,0.01,0.01,None,squared_epsilon_insensitive,150,-3.47233179,0.91122982
wind_med,SDG,StandardScaler,PCA,0.01,0.1,None,epsilon_insensitive,100,-3.52732676,1.06843125
wind_med,SDG,StandardScaler,PCA,0.01,0.1,None,epsilon_insensitive,150,-3.52559653,1.06868375
wind_med,SDG,StandardScaler,PCA,0.01,0.1,None,squared_epsilon_insensitive,100,-3.50791878,0.90377627
wind_med,SDG,StandardScaler,PCA,0.01,0.1,None,squared_epsilon_insensitive,150,-3.46736212,0.90122866
wind_med,SDG,StandardScaler,PCA,0.01,0.2,None,epsilon_insensitive,100,-3.54598494,1.08908455
wind_med,SDG,StandardScaler,PCA,0.01,0.2,None,epsilon_insensitive,150,-3.54252706,1.0891095
wind_med,SDG,StandardScaler,PCA,0.01,0.2,None,squared_epsilon_insensitive,100,-3.51381607,0.89666224
wind_med,SDG,StandardScaler,PCA,0.01,0.2,None,squared_epsilon_insensitive,150,-3.47753875,0.906175
wind_med,SDG,StandardScaler,PCA,0.01,1.0,None,epsilon_insensitive,100,-3.53824126,1.10285761
wind_med,SDG,StandardScaler,PCA,0.01,1.0,None,epsilon_insensitive,150,-3.53532151,1.10481076
wind_med,SDG,StandardScaler,PCA,0.01,1.0,None,squared_epsilon_insensitive,100,-3.53979181,0.85245036
wind_med,SDG,StandardScaler,PCA,0.01,1.0,None,squared_epsilon_insensitive,150,-3.51236643,0.84284948
wind_med,SDG,StandardScaler,PCA,0.1,0.01,None,epsilon_insensitive,100,-3.514797,1.05077469
wind_med,SDG,StandardScaler,PCA,0.1,0.01,None,epsilon_insensitive,150,-3.51289336,1.05076711
wind_med,SDG,StandardScaler,PCA,0.1,0.01,None,squared_epsilon_insensitive,100,-3.52876778,0.89548128
wind_med,SDG,StandardScaler,PCA,0.1,0.01,None,squared_epsilon_insensitive,150,-3.50988909,0.91307517
wind_med,SDG,StandardScaler,PCA,0.1,0.1,None,epsilon_insensitive,100,-3.52961535,1.06842673
wind_med,SDG,StandardScaler,PCA,0.1,0.1,None,epsilon_insensitive,150,-3.52743531,1.06854197
wind_med,SDG,StandardScaler,PCA,0.1,0.1,None,squared_epsilon_insensitive,100,-3.51269153,0.89738291
wind_med,SDG,StandardScaler,PCA,0.1,0.1,None,squared_epsilon_insensitive,150,-3.52760803,0.901471
wind_med,SDG,StandardScaler,PCA,0.1,0.2,None,epsilon_insensitive,100,-3.5463681,1.08742396
wind_med,SDG,StandardScaler,PCA,0.1,0.2,None,epsilon_insensitive,150,-3.54509312,1.08808066
