emission_time,valid_time,latitude,longitude,Diff_U,Diff_V,Diff_shww,Diff_mdts,Diff_shts
2020-01-10 12:00:00,2020-01-11 12:00:00,43.835,-2.14,0.289315,-0.24010324,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.835,-2.015,0.4041748,-0.4323454,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.835,-1.8900000000000001,0.2779336,-0.3978014,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.835,-1.765,0.23776746,-0.37384558,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.71,-2.39,0.64182806,-0.5922389,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.71,-2.265,0.54160094,-0.46044207,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.71,-2.14,0.42148042,-0.5786164,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.71,-2.015,0.65042996,-0.58737516,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.71,-1.8900000000000001,0.595315,-0.45172334,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.71,-1.765,0.43548727,-0.22653449,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.585,-2.39,0.46748805,-0.3029213,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.585,-2.265,0.27415514,-0.03375268,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.585,-2.14,0.32218957,-0.22778034,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.585,-2.015,0.54551363,-0.31812584,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.585,-1.8900000000000001,0.5209656,-0.18743742,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.585,-1.765,0.50128627,-0.18120044,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.46,-2.39,0.6440234,-0.27605605,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.46,-2.265,0.4058752,-0.092472315,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.46,-2.14,0.4243927,-0.018746972,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.46,-2.015,0.89882326,-0.05677098,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.46,-1.8900000000000001,0.635169,-0.01492542,0.0,0.0,0.0
2020-01-10 12:00:00,2020-01-11 12:00:00,43.46,-1.765,0.56004405,-0.056039363,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.835,-2.39,0.2368424,-0.41818047,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.835,-2.265,0.27899742,-0.35606194,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.835,-2.14,0.16010189,-0.29326868,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.835,-2.015,0.32211065,-0.3361926,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.835,-1.8900000000000001,0.28359437,-0.45860672,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.835,-1.765,0.20117068,-0.4677534,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.71,-2.39,0.40920568,-0.46066046,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.71,-2.265,0.5325701,-0.5556314,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.71,-2.14,0.34445143,-0.6067982,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.71,-2.015,0.71464276,-0.4901619,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.71,-1.8900000000000001,0.6623182,-0.4151907,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.71,-1.765,0.37974858,-0.23268604,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.585,-2.39,0.27618718,-0.09328747,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.585,-2.265,0.30604482,-0.02798915,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.585,-2.14,0.33035612,-0.2710402,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.585,-2.015,0.5660038,-0.32918024,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.585,-1.8900000000000001,0.47375226,-0.21969402,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.585,-1.765,0.29800224,-0.24373782,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.46,-2.39,0.58821917,-0.26167774,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.46,-2.265,0.48452902,-0.124572754,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.46,-2.14,0.6050954,-0.028587818,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.46,-2.015,0.88313675,-0.15635926,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.46,-1.8900000000000001,0.7046075,-0.07255882,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 12:00:00,43.46,-1.765,0.567296,-0.19427994,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.835,-2.39,0.1929431,-0.30159354,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.835,-2.265,0.21428037,-0.15251899,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.835,-2.14,0.3127048,0.06796861,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.835,-2.015,0.39494085,-0.2559378,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.835,-1.8900000000000001,0.25594258,-0.26028347,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.835,-1.765,0.01743257,-0.15636694,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.71,-2.39,0.4389999,-0.30072808,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.71,-2.265,0.30959558,-0.2843573,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.71,-2.14,0.065659285,-0.21244144,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.71,-2.015,0.5808325,-0.22996855,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.71,-1.8900000000000001,0.42949605,-0.14976466,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.71,-1.765,0.07119322,-0.071594894,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.585,-2.39,0.36021185,0.021553755,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.585,-2.265,0.42528677,0.10849118,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.585,-2.14,0.22633862,-0.029562354,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.585,-2.015,0.4777298,-0.08019197,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.585,-1.8900000000000001,0.30537653,0.06066042,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.585,-1.765,0.20102262,0.08281368,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.46,-2.39,0.67101336,-0.0635407,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.46,-2.265,0.5724845,0.03690386,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.46,-2.14,0.66277385,0.110639215,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.46,-2.015,0.79782844,0.10322653,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.46,-1.8900000000000001,0.6407981,0.06725967,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 15:00:00,43.46,-1.765,0.48722506,-0.060362935,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.835,-2.39,0.51962185,-0.013901353,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.835,-2.265,0.29792452,0.062241077,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.835,-2.14,0.2264781,0.038484335,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.835,-2.015,0.17083168,-0.029935658,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.835,-1.8900000000000001,-0.03515935,-0.024595797,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.835,-1.765,-0.42009783,0.16062827,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.71,-2.39,0.5804305,-0.09501636,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.71,-2.265,0.3716147,-0.08603853,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.71,-2.14,0.34103274,0.020833492,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.71,-2.015,0.59118676,-0.12630683,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.71,-1.8900000000000001,0.6125579,-0.058923244,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.71,-1.765,0.35271978,0.0911569,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.585,-2.39,0.5329795,-0.053579606,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.585,-2.265,0.47925234,-0.10145056,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.585,-2.14,0.40793324,-0.09034702,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.585,-2.015,0.39113736,-0.0025333315,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.585,-1.8900000000000001,0.14906764,0.038723424,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.585,-1.765,0.19075394,0.06129995,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.46,-2.39,0.54501534,-0.04156488,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.46,-2.265,0.39634085,-0.15615511,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.46,-2.14,0.5834217,-0.26698434,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.46,-2.015,0.39759207,-0.17064881,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.46,-1.8900000000000001,0.5139489,-0.10828215,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 18:00:00,43.46,-1.765,0.47627664,-0.07903254,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.835,-2.39,0.32340574,-0.15928245,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.835,-2.265,0.18897629,-0.053091764,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.835,-2.14,-0.03454542,0.12871695,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.835,-2.015,0.35816097,-0.2109884,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.835,-1.8900000000000001,0.021939754,-0.07414079,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.835,-1.765,-0.049690247,-0.21181941,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.71,-2.39,0.47617054,-0.2922833,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.71,-2.265,0.3881526,-0.3117516,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.71,-2.14,0.31387758,-0.12866342,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.71,-2.015,0.5204983,-0.25512016,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.71,-1.8900000000000001,0.28785038,-0.1652695,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.71,-1.765,0.14887285,-0.046407104,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.585,-2.39,0.24200678,-0.4042071,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.585,-2.265,0.2005601,-0.4399296,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.585,-2.14,0.2337575,-0.37664998,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.585,-2.015,0.2351408,-0.2825011,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.585,-1.8900000000000001,0.20817614,-0.22946393,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.585,-1.765,0.31639194,-0.25544524,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.46,-2.39,0.36445904,-0.789305,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.46,-2.265,0.3171084,-0.7518287,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.46,-2.14,0.42041636,-0.74916744,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.46,-2.015,0.30287623,-0.6451638,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.46,-1.8900000000000001,0.63180923,-0.6358478,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-11 21:00:00,43.46,-1.765,0.7068815,-0.5307789,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.835,-2.39,0.14624667,-0.254843,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.835,-2.265,0.24350142,-0.34031415,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.835,-2.14,0.20553684,-0.27945113,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.835,-2.015,0.24654007,-0.27487993,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.835,-1.8900000000000001,0.23704767,-0.28961992,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.835,-1.765,0.30339146,-0.32324576,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.71,-2.39,0.38872933,-0.31421852,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.71,-2.265,0.4351418,-0.40216732,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.71,-2.14,0.3429711,-0.34677553,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.71,-2.015,0.11108184,-0.2821417,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.71,-1.8900000000000001,0.16993546,-0.2685411,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.71,-1.765,0.37891603,-0.20298886,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.585,-2.39,0.19679236,-0.69673634,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.585,-2.265,0.1626749,-0.68179655,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.585,-2.14,0.4595518,-0.79772687,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.585,-2.015,0.1578021,-0.72869253,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.585,-1.8900000000000001,0.32800984,-0.6710992,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.585,-1.765,0.29774618,-0.52737546,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.46,-2.39,0.17609763,-0.31250143,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.46,-2.265,0.13381338,-0.32572722,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.46,-2.14,0.4051087,-0.23964024,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.46,-2.015,0.41579163,-0.36422133,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.46,-1.8900000000000001,0.3973477,-0.6039529,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 00:00:00,43.46,-1.765,0.432683,-0.682451,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.835,-2.39,-0.06423545,-0.5145929,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.835,-2.265,0.058427453,-0.61838794,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.835,-2.14,0.17683697,-0.6737809,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.835,-2.015,0.13060093,-0.5563383,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.835,-1.8900000000000001,0.26333928,-0.45240116,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.835,-1.765,0.4000864,-0.4580679,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.71,-2.39,-0.24977072,-0.43754578,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.71,-2.265,-0.04972446,-0.47711372,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.71,-2.14,0.16547042,-0.4332807,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.71,-2.015,0.06969386,-0.2639997,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.71,-1.8900000000000001,0.20916855,-0.3763492,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.71,-1.765,0.16816425,-0.3151245,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.585,-2.39,-0.1042285,-0.55934715,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.585,-2.265,-0.15193796,-0.66203666,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.585,-2.14,-0.2770927,-0.5612254,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.585,-2.015,0.14925188,-0.5465369,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.585,-1.8900000000000001,-0.087537766,-1.1265316,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.585,-1.765,0.3732159,-1.4042027,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.46,-2.39,-0.010321379,-0.16015303,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.46,-2.265,0.30831754,0.14020777,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.46,-2.14,0.06794727,0.35762525,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.46,-2.015,0.04301405,-0.014187813,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.46,-1.8900000000000001,0.110209346,-0.02815497,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 03:00:00,43.46,-1.765,0.5646852,-0.40923953,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.835,-2.39,-0.093694806,-0.08941591,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.835,-2.265,-0.17224813,-0.06698382,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.835,-2.14,-0.21356344,-0.07131827,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.835,-2.015,-0.3230964,-0.3001374,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.835,-1.8900000000000001,-0.205314,-0.36519456,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.835,-1.765,-0.110825896,-0.56932974,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.71,-2.39,-0.18163991,0.1620338,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.71,-2.265,-0.28269076,0.021571398,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.71,-2.14,-0.16049862,-0.05955875,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.71,-2.015,-0.35083032,-0.21896863,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.71,-1.8900000000000001,-0.31753838,-0.27643418,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.71,-1.765,-0.22897592,-0.75189805,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.585,-2.39,-0.29063416,-0.30266243,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.585,-2.265,-0.13627791,-0.4156415,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.585,-2.14,0.050576687,-0.33675218,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.585,-2.015,0.009495497,-0.03795755,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.585,-1.8900000000000001,-0.09231353,-0.21281433,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.585,-1.765,0.33583367,-0.5366889,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.46,-2.39,-0.3446505,-0.33483434,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.46,-2.265,-0.19950414,-0.07579005,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.46,-2.14,-0.119149685,-0.1203208,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.46,-2.015,-0.10058689,0.13321567,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.46,-1.8900000000000001,-0.28798628,-0.22547793,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 06:00:00,43.46,-1.765,0.3840822,-0.008094311,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.835,-2.39,-0.25641632,-0.3131622,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.835,-2.265,-0.03297615,-0.24118084,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.835,-2.14,0.0145254135,-0.31604487,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.835,-2.015,-0.18557,-0.14242834,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.835,-1.8900000000000001,-0.18029821,-0.13294965,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.835,-1.765,0.09132224,-0.49453068,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.71,-2.39,0.18442082,0.42908442,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.71,-2.265,0.10230684,0.28567922,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.71,-2.14,0.17915273,0.030786648,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.71,-2.015,-0.22064543,-0.12829964,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.71,-1.8900000000000001,-0.071879864,-0.2153432,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.71,-1.765,0.35923445,-0.224846,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.585,-2.39,-0.51864815,-0.40307736,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.585,-2.265,-0.40529466,-0.52238035,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.585,-2.14,-0.41144156,-0.31933832,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.585,-2.015,-0.4212234,-0.27503788,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.585,-1.8900000000000001,-0.23286462,-0.13527131,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.585,-1.765,0.74044275,-0.011263132,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.46,-2.39,-0.35360074,-0.37602973,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.46,-2.265,-0.12536597,-0.00893712,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.46,-2.14,-0.22791553,0.13926744,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.46,-2.015,-0.23442435,0.3644917,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.46,-1.8900000000000001,-0.45622396,-0.06295943,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 09:00:00,43.46,-1.765,0.14852524,-0.08716345,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 12:00:00,43.835,-2.39,-0.42487192,-0.3459884,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 12:00:00,43.835,-2.265,-0.32900667,-0.23304248,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 12:00:00,43.835,-2.14,-0.38972378,-0.16682589,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 12:00:00,43.835,-2.015,-0.5743766,0.07077074,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 12:00:00,43.835,-1.8900000000000001,-0.49144065,-0.15508717,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 12:00:00,43.835,-1.765,1.1377809,-0.7922773,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 12:00:00,43.71,-2.39,0.12532163,0.32040712,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 12:00:00,43.71,-2.265,0.15313482,0.21451068,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 12:00:00,43.71,-2.14,0.07758236,0.091507316,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 12:00:00,43.71,-2.015,-0.053705215,0.14100319,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 12:00:00,43.71,-1.8900000000000001,0.18421459,0.1573224,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 12:00:00,43.71,-1.765,1.5834813,0.10454756,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 12:00:00,43.585,-2.39,-0.2923808,0.11216611,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 12:00:00,43.585,-2.265,-0.16460514,0.16217723,0.0,0.0,0.0
2020-01-11 12:00:00,2020-01-12 12:00:00,43.585,-2.14,-0.016587973,0.08763416,0.0,0.0,0.0
